Ca thi,Ngày,GIỜ,MS Ca thi,Nhiệm vụ,MS của CÁN BỘ COI THI,Thời gian,Thứ,Cơ sở
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB053,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB039,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB055,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB056,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB014,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB057,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB058,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB059,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB060,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB046,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB061,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB062,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB068,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB006,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB065,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB019,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_CBCT,CB043,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 3: 13g00-15g30",2026-06-01 00:00:00,13g00,20260601_3,DiAn_Trưởng HĐ,CB029,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 4: 15g30-18g00",2026-06-01 00:00:00,15g30,20260601_4,DiAn_Trưởng HĐ,CB029,150,Thứ 2,Cơ sở 2
"Thứ 2, 01/06/2026, Ca 5: 18g15-20g45",2026-06-01 00:00:00,18g15,20260601_5,LTK_CBCT,CB005,150,Thứ 2,Cơ sở 1
"Thứ 3, 02/06/2026, Ca 1: 07g00-09g30",2026-06-02 00:00:00,07g00,20260602_1,DiAn_Trưởng HĐ,CB027,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB011,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB012,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB013,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB047,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB015,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB016,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB017,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB018,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB019,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB044,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB021,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB025,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB069,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB040,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB023,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB024,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB026,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB030,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB031,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB045,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB033,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB034,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB035,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB036,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB037,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB038,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB068,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB070,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB051,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_CBCT,CB071,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_Thư ký,CB042,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 2: 09g30-12g00",2026-06-02 00:00:00,09g30,20260602_2,DiAn_Trưởng HĐ,CB027,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB067,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB012,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB013,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB047,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB015,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB016,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB017,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB018,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB019,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB044,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB021,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB025,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB069,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB040,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB023,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB024,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB026,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB030,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB031,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB045,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB033,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB034,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB035,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB036,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB037,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB038,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB068,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB070,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB051,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_CBCT,CB071,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_Thư ký,CB042,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 3: 13g00-15g30",2026-06-02 00:00:00,13g00,20260602_3,DiAn_Trưởng HĐ,CB011,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB040,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB023,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB030,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB031,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB045,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB033,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB034,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB035,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB036,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB037,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB038,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB070,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_CBCT,CB069,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_Thư ký,CB042,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 4: 15g30-18g00",2026-06-02 00:00:00,15g30,20260602_4,DiAn_Trưởng HĐ,CB011,150,Thứ 3,Cơ sở 2
"Thứ 3, 02/06/2026, Ca 5: 18g15-20g45",2026-06-02 00:00:00,18g15,20260602_5,LTK_CBCT,CB003,150,Thứ 3,Cơ sở 1
"Thứ 3, 02/06/2026, Ca 5: 18g15-20g45",2026-06-02 00:00:00,18g15,20260602_5,LTK_CBCT,CB005,150,Thứ 3,Cơ sở 1
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB043,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB039,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB071,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB018,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB034,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB046,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB067,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB008,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB048,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB041,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB020,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB050,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB022,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB051,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB026,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB052,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB053,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB054,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB055,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB056,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB014,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB057,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB058,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB059,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB060,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB061,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB062,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB030,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB025,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_CBCT,CB065,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 1: 07g00-09g30",2026-06-03 00:00:00,07g00,20260603_1,DiAn_Thư ký,CB063,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB043,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB039,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB071,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB018,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB034,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB046,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB067,150,Thứ 4,Cơ sở 2
"Thứ 4, 03/06/2026, Ca 2: 09g30-12g00",2026-06-03 00:00:00,09g30,20260603_2,DiAn_CBCT,CB008,150,Thứ 4,Cơ sở 2
